id,first_name,last_name,is_retired,previous_employers,marital_status,relatives
4780,Michaelina,Weide,1,"Weide,Weide,Weide",1,"{spouse: line.last_name, daughter: line.first_name}"
4781,Corene,Johnsson,1,"Johnsson,Johnsson,Johnsson",1,"{spouse: line.last_name, daughter: line.first_name}"
4782,Tiffie,Autrey,1,"Autrey,Autrey,Autrey",1,"{spouse: line.last_name, daughter: line.first_name}"
4783,Rosene,Eiser,1,"Eiser,Eiser,Eiser",1,"{spouse: line.last_name, daughter: line.first_name}"
4784,Jackie,Lesley,0,"Lesley,Lesley,Lesley",1,"{spouse: line.last_name, daughter: line.first_name}"
4785,Hildegaard,Glovsky,0,"Glovsky,Glovsky,Glovsky",1,"{spouse: line.last_name, daughter: line.first_name}"
4786,Bee,Carmena,1,"Carmena,Carmena,Carmena",3,"{spouse: line.last_name, daughter: line.first_name}"
4787,Augustine,Dorcy,0,"Dorcy,Dorcy,Dorcy",0,"{spouse: line.last_name, daughter: line.first_name}"
4788,Blake,Brotherson,1,"Brotherson,Brotherson,Brotherson",1,"{spouse: line.last_name, daughter: line.first_name}"
4789,Myriam,Erich,1,"Erich,Erich,Erich",3,"{spouse: line.last_name, daughter: line.first_name}"
4790,Corry,Salchunas,0,"Salchunas,Salchunas,Salchunas",0,"{spouse: line.last_name, daughter: line.first_name}"
4791,Nonnah,Tjon,0,"Tjon,Tjon,Tjon",0,"{spouse: line.last_name, daughter: line.first_name}"
4792,Adelle,Esmaria,1,"Esmaria,Esmaria,Esmaria",1,"{spouse: line.last_name, daughter: line.first_name}"
4793,Deane,Sheng,1,"Sheng,Sheng,Sheng",1,"{spouse: line.last_name, daughter: line.first_name}"
4794,Jessamyn,Odell,1,"Odell,Odell,Odell",0,"{spouse: line.last_name, daughter: line.first_name}"
4795,Deedee,Waldron,1,"Waldron,Waldron,Waldron",2,"{spouse: line.last_name, daughter: line.first_name}"
4796,Kimmy,Lindemann,1,"Lindemann,Lindemann,Lindemann",2,"{spouse: line.last_name, daughter: line.first_name}"
4797,Sarette,Eben,1,"Eben,Eben,Eben",2,"{spouse: line.last_name, daughter: line.first_name}"
4798,Oralee,Urania,1,"Urania,Urania,Urania",0,"{spouse: line.last_name, daughter: line.first_name}"
4799,Gerianna,Darian,1,"Darian,Darian,Darian",0,"{spouse: line.last_name, daughter: line.first_name}"
4800,Halette,Selway,0,"Selway,Selway,Selway",1,"{spouse: line.last_name, daughter: line.first_name}"
4801,Eadie,Carlson,0,"Carlson,Carlson,Carlson",1,"{spouse: line.last_name, daughter: line.first_name}"
4802,Wilma,Sammons,1,"Sammons,Sammons,Sammons",2,"{spouse: line.last_name, daughter: line.first_name}"
4803,Gusella,Willie,1,"Willie,Willie,Willie",0,"{spouse: line.last_name, daughter: line.first_name}"
4804,Jinny,Graig,1,"Graig,Graig,Graig",3,"{spouse: line.last_name, daughter: line.first_name}"
4805,Babita,Ivens,1,"Ivens,Ivens,Ivens",1,"{spouse: line.last_name, daughter: line.first_name}"
4806,Joceline,Decato,1,"Decato,Decato,Decato",1,"{spouse: line.last_name, daughter: line.first_name}"
4807,Rayna,Ursulette,0,"Ursulette,Ursulette,Ursulette",3,"{spouse: line.last_name, daughter: line.first_name}"
4808,Kalina,Leonard,1,"Leonard,Leonard,Leonard",0,"{spouse: line.last_name, daughter: line.first_name}"
4809,Edee,Wittie,1,"Wittie,Wittie,Wittie",3,"{spouse: line.last_name, daughter: line.first_name}"
4810,Xylina,Randene,0,"Randene,Randene,Randene",1,"{spouse: line.last_name, daughter: line.first_name}"
4811,Linzy,Hieronymus,0,"Hieronymus,Hieronymus,Hieronymus",2,"{spouse: line.last_name, daughter: line.first_name}"
4812,Meg,McNully,0,"McNully,McNully,McNully",3,"{spouse: line.last_name, daughter: line.first_name}"
4813,Betta,Dalli,1,"Dalli,Dalli,Dalli",2,"{spouse: line.last_name, daughter: line.first_name}"
4814,Cacilie,Lasley,1,"Lasley,Lasley,Lasley",0,"{spouse: line.last_name, daughter: line.first_name}"
4815,Lexine,Lucienne,0,"Lucienne,Lucienne,Lucienne",0,"{spouse: line.last_name, daughter: line.first_name}"
4816,Tomasina,Oneida,0,"Oneida,Oneida,Oneida",3,"{spouse: line.last_name, daughter: line.first_name}"
4817,Cissiee,Robertson,0,"Robertson,Robertson,Robertson",1,"{spouse: line.last_name, daughter: line.first_name}"
4818,Jenda,Goddard,1,"Goddard,Goddard,Goddard",0,"{spouse: line.last_name, daughter: line.first_name}"
4819,Maryellen,Lasley,0,"Lasley,Lasley,Lasley",0,"{spouse: line.last_name, daughter: line.first_name}"
4820,Inga,Ranjiv,0,"Ranjiv,Ranjiv,Ranjiv",2,"{spouse: line.last_name, daughter: line.first_name}"
4821,Alyda,Delacourt,1,"Delacourt,Delacourt,Delacourt",1,"{spouse: line.last_name, daughter: line.first_name}"
4822,Nita,Valoniah,1,"Valoniah,Valoniah,Valoniah",2,"{spouse: line.last_name, daughter: line.first_name}"
4823,Ericka,Kellby,0,"Kellby,Kellby,Kellby",1,"{spouse: line.last_name, daughter: line.first_name}"
4824,Reeba,Cecile,0,"Cecile,Cecile,Cecile",1,"{spouse: line.last_name, daughter: line.first_name}"
4825,Fawne,Martsen,1,"Martsen,Martsen,Martsen",2,"{spouse: line.last_name, daughter: line.first_name}"
4826,Janey,Zenas,1,"Zenas,Zenas,Zenas",0,"{spouse: line.last_name, daughter: line.first_name}"
4827,Doralynne,Cadmar,1,"Cadmar,Cadmar,Cadmar",1,"{spouse: line.last_name, daughter: line.first_name}"
4828,Delilah,Kat,1,"Kat,Kat,Kat",2,"{spouse: line.last_name, daughter: line.first_name}"
4829,Julieta,Ulphia,0,"Ulphia,Ulphia,Ulphia",3,"{spouse: line.last_name, daughter: line.first_name}"
4830,Cyndie,Mott,0,"Mott,Mott,Mott",3,"{spouse: line.last_name, daughter: line.first_name}"
4831,Thalia,Edmund,0,"Edmund,Edmund,Edmund",1,"{spouse: line.last_name, daughter: line.first_name}"
4832,Augustine,Fontana,0,"Fontana,Fontana,Fontana",0,"{spouse: line.last_name, daughter: line.first_name}"
4833,Fayre,Greyson,0,"Greyson,Greyson,Greyson",3,"{spouse: line.last_name, daughter: line.first_name}"
4834,Meghann,Grobe,0,"Grobe,Grobe,Grobe",1,"{spouse: line.last_name, daughter: line.first_name}"
4835,Jenilee,Stanwood,0,"Stanwood,Stanwood,Stanwood",3,"{spouse: line.last_name, daughter: line.first_name}"
4836,Merle,Mauer,1,"Mauer,Mauer,Mauer",0,"{spouse: line.last_name, daughter: line.first_name}"
4837,Catharine,Suk,1,"Suk,Suk,Suk",1,"{spouse: line.last_name, daughter: line.first_name}"
4838,Teriann,Bonilla,1,"Bonilla,Bonilla,Bonilla",0,"{spouse: line.last_name, daughter: line.first_name}"
4839,Candy,O'Neill,0,"O'Neill,O'Neill,O'Neill",2,"{spouse: line.last_name, daughter: line.first_name}"
4840,Babita,Ietta,1,"Ietta,Ietta,Ietta",2,"{spouse: line.last_name, daughter: line.first_name}"
4841,Madeleine,Lilas,1,"Lilas,Lilas,Lilas",1,"{spouse: line.last_name, daughter: line.first_name}"
4842,Teriann,My,0,"My,My,My",2,"{spouse: line.last_name, daughter: line.first_name}"
4843,Courtnay,Thunell,1,"Thunell,Thunell,Thunell",0,"{spouse: line.last_name, daughter: line.first_name}"
4844,Marnia,Thomasina,1,"Thomasina,Thomasina,Thomasina",1,"{spouse: line.last_name, daughter: line.first_name}"
4845,Roxane,Stover,0,"Stover,Stover,Stover",3,"{spouse: line.last_name, daughter: line.first_name}"
4846,Roberta,Bergman,0,"Bergman,Bergman,Bergman",1,"{spouse: line.last_name, daughter: line.first_name}"
4847,Keelia,Susannah,1,"Susannah,Susannah,Susannah",3,"{spouse: line.last_name, daughter: line.first_name}"
4848,Heida,Ilka,1,"Ilka,Ilka,Ilka",1,"{spouse: line.last_name, daughter: line.first_name}"
4849,Kristina,Beniamino,1,"Beniamino,Beniamino,Beniamino",1,"{spouse: line.last_name, daughter: line.first_name}"
4850,Elka,Hirsch,0,"Hirsch,Hirsch,Hirsch",3,"{spouse: line.last_name, daughter: line.first_name}"
4851,Penelopa,Sprage,0,"Sprage,Sprage,Sprage",0,"{spouse: line.last_name, daughter: line.first_name}"
4852,Carmela,Ardeha,0,"Ardeha,Ardeha,Ardeha",2,"{spouse: line.last_name, daughter: line.first_name}"
4853,Raina,Eugenia,0,"Eugenia,Eugenia,Eugenia",3,"{spouse: line.last_name, daughter: line.first_name}"
4854,Caryl,Elephus,0,"Elephus,Elephus,Elephus",1,"{spouse: line.last_name, daughter: line.first_name}"
4855,Vere,Vernier,0,"Vernier,Vernier,Vernier",3,"{spouse: line.last_name, daughter: line.first_name}"
4856,Sharlene,Teddman,0,"Teddman,Teddman,Teddman",2,"{spouse: line.last_name, daughter: line.first_name}"
4857,Karly,Harriman,1,"Harriman,Harriman,Harriman",1,"{spouse: line.last_name, daughter: line.first_name}"
4858,Abbie,Winthorpe,0,"Winthorpe,Winthorpe,Winthorpe",0,"{spouse: line.last_name, daughter: line.first_name}"
4859,Jenda,Connelly,0,"Connelly,Connelly,Connelly",1,"{spouse: line.last_name, daughter: line.first_name}"
4860,Constance,Hirsch,1,"Hirsch,Hirsch,Hirsch",0,"{spouse: line.last_name, daughter: line.first_name}"
4861,Karina,Philipp,0,"Philipp,Philipp,Philipp",1,"{spouse: line.last_name, daughter: line.first_name}"
4862,Allis,O'Rourke,0,"O'Rourke,O'Rourke,O'Rourke",3,"{spouse: line.last_name, daughter: line.first_name}"
4863,Tatiania,Olympium,1,"Olympium,Olympium,Olympium",1,"{spouse: line.last_name, daughter: line.first_name}"
4864,Gui,Afton,1,"Afton,Afton,Afton",2,"{spouse: line.last_name, daughter: line.first_name}"
4865,Petronia,Delp,0,"Delp,Delp,Delp",1,"{spouse: line.last_name, daughter: line.first_name}"
4866,Genovera,Pettiford,1,"Pettiford,Pettiford,Pettiford",3,"{spouse: line.last_name, daughter: line.first_name}"
4867,Melina,Podvin,1,"Podvin,Podvin,Podvin",3,"{spouse: line.last_name, daughter: line.first_name}"
4868,Suzette,Garek,0,"Garek,Garek,Garek",0,"{spouse: line.last_name, daughter: line.first_name}"
4869,Angela,Mayeda,0,"Mayeda,Mayeda,Mayeda",0,"{spouse: line.last_name, daughter: line.first_name}"
4870,Asia,Teryn,1,"Teryn,Teryn,Teryn",0,"{spouse: line.last_name, daughter: line.first_name}"
4871,Tina,Kiersten,0,"Kiersten,Kiersten,Kiersten",0,"{spouse: line.last_name, daughter: line.first_name}"
4872,Amelia,Magdalen,0,"Magdalen,Magdalen,Magdalen",3,"{spouse: line.last_name, daughter: line.first_name}"
4873,Verla,Luhe,1,"Luhe,Luhe,Luhe",3,"{spouse: line.last_name, daughter: line.first_name}"
4874,Fanchon,Riordan,0,"Riordan,Riordan,Riordan",2,"{spouse: line.last_name, daughter: line.first_name}"
4875,Flo,My,0,"My,My,My",0,"{spouse: line.last_name, daughter: line.first_name}"
4876,Danny,Bartlett,0,"Bartlett,Bartlett,Bartlett",1,"{spouse: line.last_name, daughter: line.first_name}"
4877,Pollyanna,Iphlgenia,0,"Iphlgenia,Iphlgenia,Iphlgenia",3,"{spouse: line.last_name, daughter: line.first_name}"
4878,Nonnah,Knowling,1,"Knowling,Knowling,Knowling",2,"{spouse: line.last_name, daughter: line.first_name}"
4879,Delilah,Magdalen,0,"Magdalen,Magdalen,Magdalen",0,"{spouse: line.last_name, daughter: line.first_name}"
4880,Dale,Cleavland,1,"Cleavland,Cleavland,Cleavland",3,"{spouse: line.last_name, daughter: line.first_name}"
4881,Kore,Emanuel,1,"Emanuel,Emanuel,Emanuel",0,"{spouse: line.last_name, daughter: line.first_name}"
4882,Jolyn,Kauppi,1,"Kauppi,Kauppi,Kauppi",3,"{spouse: line.last_name, daughter: line.first_name}"
4883,Elora,Shama,1,"Shama,Shama,Shama",3,"{spouse: line.last_name, daughter: line.first_name}"
4884,Chandra,Monk,1,"Monk,Monk,Monk",0,"{spouse: line.last_name, daughter: line.first_name}"
4885,Elie,Joachim,1,"Joachim,Joachim,Joachim",1,"{spouse: line.last_name, daughter: line.first_name}"
4886,Ayn,Jacinda,1,"Jacinda,Jacinda,Jacinda",2,"{spouse: line.last_name, daughter: line.first_name}"
4887,Silvana,Bohlin,0,"Bohlin,Bohlin,Bohlin",1,"{spouse: line.last_name, daughter: line.first_name}"
4888,Juliane,Gilbertson,1,"Gilbertson,Gilbertson,Gilbertson",2,"{spouse: line.last_name, daughter: line.first_name}"
4889,Edee,Tillford,0,"Tillford,Tillford,Tillford",2,"{spouse: line.last_name, daughter: line.first_name}"
4890,Gale,Elephus,1,"Elephus,Elephus,Elephus",0,"{spouse: line.last_name, daughter: line.first_name}"
4891,Gretal,Shaddock,0,"Shaddock,Shaddock,Shaddock",0,"{spouse: line.last_name, daughter: line.first_name}"
4892,Tamqrah,Chick,1,"Chick,Chick,Chick",1,"{spouse: line.last_name, daughter: line.first_name}"
4893,Sean,Nore,0,"Nore,Nore,Nore",2,"{spouse: line.last_name, daughter: line.first_name}"
4894,Bernie,Thar,0,"Thar,Thar,Thar",2,"{spouse: line.last_name, daughter: line.first_name}"
4895,Tracey,Chinua,0,"Chinua,Chinua,Chinua",3,"{spouse: line.last_name, daughter: line.first_name}"
4896,Phylis,Holbrook,0,"Holbrook,Holbrook,Holbrook",1,"{spouse: line.last_name, daughter: line.first_name}"
4897,Basia,Bahr,0,"Bahr,Bahr,Bahr",0,"{spouse: line.last_name, daughter: line.first_name}"
4898,Wanda,Donell,1,"Donell,Donell,Donell",1,"{spouse: line.last_name, daughter: line.first_name}"
4899,Corene,Chaing,1,"Chaing,Chaing,Chaing",1,"{spouse: line.last_name, daughter: line.first_name}"
4900,Jere,Gilbertson,0,"Gilbertson,Gilbertson,Gilbertson",2,"{spouse: line.last_name, daughter: line.first_name}"
4901,Jaime,Norrie,0,"Norrie,Norrie,Norrie",1,"{spouse: line.last_name, daughter: line.first_name}"
4902,Darci,Ade,1,"Ade,Ade,Ade",3,"{spouse: line.last_name, daughter: line.first_name}"
4903,Sarette,Kat,0,"Kat,Kat,Kat",2,"{spouse: line.last_name, daughter: line.first_name}"
4904,Kimmy,Louanna,1,"Louanna,Louanna,Louanna",1,"{spouse: line.last_name, daughter: line.first_name}"
4905,Justinn,Franza,0,"Franza,Franza,Franza",3,"{spouse: line.last_name, daughter: line.first_name}"
4906,Alyssa,Monaco,0,"Monaco,Monaco,Monaco",1,"{spouse: line.last_name, daughter: line.first_name}"
4907,Gale,Junie,1,"Junie,Junie,Junie",2,"{spouse: line.last_name, daughter: line.first_name}"
4908,Sallie,LaRue,0,"LaRue,LaRue,LaRue",1,"{spouse: line.last_name, daughter: line.first_name}"
4909,Deirdre,Pitt,1,"Pitt,Pitt,Pitt",3,"{spouse: line.last_name, daughter: line.first_name}"
4910,Susan,Anselmi,0,"Anselmi,Anselmi,Anselmi",2,"{spouse: line.last_name, daughter: line.first_name}"
4911,Tami,Marlie,1,"Marlie,Marlie,Marlie",2,"{spouse: line.last_name, daughter: line.first_name}"
4912,Kate,Iaverne,1,"Iaverne,Iaverne,Iaverne",2,"{spouse: line.last_name, daughter: line.first_name}"
4913,Edyth,O'Rourke,0,"O'Rourke,O'Rourke,O'Rourke",2,"{spouse: line.last_name, daughter: line.first_name}"
4914,Robbi,Carlson,0,"Carlson,Carlson,Carlson",3,"{spouse: line.last_name, daughter: line.first_name}"
4915,Aigneis,Dulciana,0,"Dulciana,Dulciana,Dulciana",3,"{spouse: line.last_name, daughter: line.first_name}"
4916,Clo,Zeeba,1,"Zeeba,Zeeba,Zeeba",0,"{spouse: line.last_name, daughter: line.first_name}"
4917,Courtnay,Lipson,1,"Lipson,Lipson,Lipson",1,"{spouse: line.last_name, daughter: line.first_name}"
4918,Nita,Orpah,1,"Orpah,Orpah,Orpah",3,"{spouse: line.last_name, daughter: line.first_name}"
4919,Letizia,Henebry,1,"Henebry,Henebry,Henebry",1,"{spouse: line.last_name, daughter: line.first_name}"
4920,Nessie,Adore,0,"Adore,Adore,Adore",0,"{spouse: line.last_name, daughter: line.first_name}"
4921,Aigneis,Vivle,1,"Vivle,Vivle,Vivle",1,"{spouse: line.last_name, daughter: line.first_name}"
4922,Delilah,Lail,1,"Lail,Lail,Lail",0,"{spouse: line.last_name, daughter: line.first_name}"
4923,Taffy,Sothena,0,"Sothena,Sothena,Sothena",3,"{spouse: line.last_name, daughter: line.first_name}"
4924,Agathe,Rodmann,1,"Rodmann,Rodmann,Rodmann",3,"{spouse: line.last_name, daughter: line.first_name}"
4925,Aubrie,Celestine,0,"Celestine,Celestine,Celestine",0,"{spouse: line.last_name, daughter: line.first_name}"
4926,Cassondra,Jagir,1,"Jagir,Jagir,Jagir",2,"{spouse: line.last_name, daughter: line.first_name}"
4927,Delilah,Agle,1,"Agle,Agle,Agle",0,"{spouse: line.last_name, daughter: line.first_name}"
4928,Fina,Vharat,1,"Vharat,Vharat,Vharat",2,"{spouse: line.last_name, daughter: line.first_name}"
4929,Ileana,Tice,1,"Tice,Tice,Tice",2,"{spouse: line.last_name, daughter: line.first_name}"
4930,Edyth,Westphal,0,"Westphal,Westphal,Westphal",0,"{spouse: line.last_name, daughter: line.first_name}"
4931,Lanna,Johanna,0,"Johanna,Johanna,Johanna",0,"{spouse: line.last_name, daughter: line.first_name}"
4932,Eadie,Lory,1,"Lory,Lory,Lory",2,"{spouse: line.last_name, daughter: line.first_name}"
4933,Lauryn,Rosette,1,"Rosette,Rosette,Rosette",3,"{spouse: line.last_name, daughter: line.first_name}"
4934,Cyndie,Amadas,0,"Amadas,Amadas,Amadas",2,"{spouse: line.last_name, daughter: line.first_name}"
4935,Gilligan,Tamar,1,"Tamar,Tamar,Tamar",1,"{spouse: line.last_name, daughter: line.first_name}"
4936,Allyce,Riva,1,"Riva,Riva,Riva",2,"{spouse: line.last_name, daughter: line.first_name}"
4937,Sharlene,Cecile,0,"Cecile,Cecile,Cecile",2,"{spouse: line.last_name, daughter: line.first_name}"
4938,Marguerite,Hollingsworth,0,"Hollingsworth,Hollingsworth,Hollingsworth",0,"{spouse: line.last_name, daughter: line.first_name}"
4939,Meg,Yuille,0,"Yuille,Yuille,Yuille",2,"{spouse: line.last_name, daughter: line.first_name}"
4940,Camile,Carlson,0,"Carlson,Carlson,Carlson",2,"{spouse: line.last_name, daughter: line.first_name}"
4941,Dulcinea,Margret,0,"Margret,Margret,Margret",0,"{spouse: line.last_name, daughter: line.first_name}"
4942,Dorthy,Gino,1,"Gino,Gino,Gino",3,"{spouse: line.last_name, daughter: line.first_name}"
4943,Brooks,Tarrant,0,"Tarrant,Tarrant,Tarrant",0,"{spouse: line.last_name, daughter: line.first_name}"
4944,Kara-Lynn,Ambrosia,0,"Ambrosia,Ambrosia,Ambrosia",1,"{spouse: line.last_name, daughter: line.first_name}"
4945,Tomasina,Rhu,1,"Rhu,Rhu,Rhu",2,"{spouse: line.last_name, daughter: line.first_name}"
4946,Margalo,Erlandson,0,"Erlandson,Erlandson,Erlandson",1,"{spouse: line.last_name, daughter: line.first_name}"
4947,Farrah,Idelia,0,"Idelia,Idelia,Idelia",3,"{spouse: line.last_name, daughter: line.first_name}"
4948,Vanessa,Trey,0,"Trey,Trey,Trey",2,"{spouse: line.last_name, daughter: line.first_name}"
4949,Jessamyn,Standing,1,"Standing,Standing,Standing",2,"{spouse: line.last_name, daughter: line.first_name}"
4950,Olivette,Sekofski,0,"Sekofski,Sekofski,Sekofski",3,"{spouse: line.last_name, daughter: line.first_name}"
4951,Cherrita,Nikaniki,0,"Nikaniki,Nikaniki,Nikaniki",3,"{spouse: line.last_name, daughter: line.first_name}"
4952,Melisent,MacIntosh,1,"MacIntosh,MacIntosh,MacIntosh",1,"{spouse: line.last_name, daughter: line.first_name}"
4953,Tami,Catie,1,"Catie,Catie,Catie",2,"{spouse: line.last_name, daughter: line.first_name}"
4954,Merry,Vilma,0,"Vilma,Vilma,Vilma",2,"{spouse: line.last_name, daughter: line.first_name}"
4955,Xylina,Noelyn,0,"Noelyn,Noelyn,Noelyn",2,"{spouse: line.last_name, daughter: line.first_name}"
4956,Meriel,Poll,1,"Poll,Poll,Poll",1,"{spouse: line.last_name, daughter: line.first_name}"
4957,Karena,Boehike,0,"Boehike,Boehike,Boehike",1,"{spouse: line.last_name, daughter: line.first_name}"
4958,Meghann,Claudine,1,"Claudine,Claudine,Claudine",2,"{spouse: line.last_name, daughter: line.first_name}"
4959,Clarice,Jacinda,1,"Jacinda,Jacinda,Jacinda",1,"{spouse: line.last_name, daughter: line.first_name}"
4960,Fredericka,Dreda,1,"Dreda,Dreda,Dreda",0,"{spouse: line.last_name, daughter: line.first_name}"
4961,Caritta,Olin,0,"Olin,Olin,Olin",0,"{spouse: line.last_name, daughter: line.first_name}"
4962,Joy,Kamaria,0,"Kamaria,Kamaria,Kamaria",3,"{spouse: line.last_name, daughter: line.first_name}"
4963,Gwenneth,Rad,0,"Rad,Rad,Rad",0,"{spouse: line.last_name, daughter: line.first_name}"
4964,Albertina,Donell,0,"Donell,Donell,Donell",2,"{spouse: line.last_name, daughter: line.first_name}"
4965,Nananne,Granoff,1,"Granoff,Granoff,Granoff",0,"{spouse: line.last_name, daughter: line.first_name}"
4966,Arlina,Natalia,0,"Natalia,Natalia,Natalia",1,"{spouse: line.last_name, daughter: line.first_name}"
4967,Anthia,Lory,1,"Lory,Lory,Lory",1,"{spouse: line.last_name, daughter: line.first_name}"
4968,Felice,Salchunas,1,"Salchunas,Salchunas,Salchunas",1,"{spouse: line.last_name, daughter: line.first_name}"
4969,Mara,Vorster,0,"Vorster,Vorster,Vorster",2,"{spouse: line.last_name, daughter: line.first_name}"
4970,Mellicent,Ax,0,"Ax,Ax,Ax",3,"{spouse: line.last_name, daughter: line.first_name}"
4971,Corene,Bonucci,1,"Bonucci,Bonucci,Bonucci",2,"{spouse: line.last_name, daughter: line.first_name}"
4972,Miquela,Seessel,0,"Seessel,Seessel,Seessel",1,"{spouse: line.last_name, daughter: line.first_name}"
4973,Jenilee,Hull,1,"Hull,Hull,Hull",3,"{spouse: line.last_name, daughter: line.first_name}"
4974,Gusella,Wooster,0,"Wooster,Wooster,Wooster",3,"{spouse: line.last_name, daughter: line.first_name}"
4975,Doro,Jerald,0,"Jerald,Jerald,Jerald",2,"{spouse: line.last_name, daughter: line.first_name}"
4976,Audrie,Gaulin,0,"Gaulin,Gaulin,Gaulin",3,"{spouse: line.last_name, daughter: line.first_name}"
